date,sales,customer_segment,purchase_amount,feature1,feature2,feature3,target
2023-12-31,377,Segment C,230.0,44,103,0.886,686.71
2023-01-01,999,Segment A,486.68,24,185,0.937,898.19
2023-01-02,291,Segment C,385.88,98,240,0.247,244.85
2023-01-03,130,Segment B,262.03,73,98,0.449,807.99
2023-01-04,431,Segment A,303.86,15,154,0.751,290.47
2023-01-05,279,Segment A,165.82,30,197,0.461,738.19
2023-01-06,127,Segment A,47.73,73,296,0.149,939.5
2023-01-07,769,Segment A,299.09,83,351,0.635,187.66
2023-01-08,176,Segment B,42.73,4,150,0.344,139.04
2023-01-09,475,Segment B,155.26,51,431,0.917,821.75
2023-01-10,791,Segment B,119.2,6,406,0.837,933.77
2023-01-11,718,Segment C,254.46,79,118,0.906,370.64
2023-01-12,367,Segment C,275.72,1,445,0.539,738.25
2023-01-13,488,Segment A,479.01,45,487,0.534,154.37
2023-01-14,568,Segment B,395.32,70,354,0.954,817.77
2023-01-15,447,Segment B,49.61,54,104,0.678,658.6
2023-01-16,595,Segment B,112.27,41,363,0.315,325.25
2023-01-17,854,Segment C,344.22,55,213,0.196,321.28
2023-01-18,421,Segment C,387.04,32,378,0.669,818.13
2023-01-19,909,Segment B,274.39,8,66,0.553,871.07
2023-01-20,878,Segment A,77.07,47,296,0.375,107.44
2023-01-21,261,Segment C,448.6,58,329,0.339,685.49
2023-01-22,501,Segment C,41.95,52,284,0.26,441.83
2023-01-23,261,Segment A,21.46,59,356,0.732,122.32
2023-01-24,138,Segment A,90.51,73,97,0.82,257.28
2023-01-25,713,Segment B,153.86,68,297,0.486,791.99
2023-01-26,203,Segment B,126.67,68,112,0.582,145.98
2023-01-27,694,Segment C,454.37,12,75,0.785,451.67
2023-01-28,365,Segment B,216.29,88,81,0.165,619.94
2023-01-29,905,Segment C,332.37,2,82,0.214,154.88
2023-01-30,403,Segment C,316.17,42,357,0.375,501.29
2023-01-31,813,Segment B,159.03,29,235,0.101,709.48
2023-02-01,763,Segment A,278.03,57,344,0.629,907.15
2023-02-02,542,Segment C,147.33,44,490,0.254,511.08
2023-02-03,826,Segment A,300.23,92,282,0.137,239.45
2023-02-04,873,Segment A,216.24,15,418,0.192,933.18
2023-02-05,994,Segment B,11.6,36,364,0.383,289.53
2023-02-06,417,Segment C,63.89,68,413,0.306,337.05
2023-02-07,743,Segment A,220.69,54,207,0.475,962.41
2023-02-08,979,Segment B,316.1,54,98,0.765,104.98
2023-02-09,904,Segment B,218.39,4,478,0.725,261.22
2023-02-10,955,Segment C,399.11,37,283,0.962,535.02
2023-02-11,637,Segment B,471.69,83,395,0.954,510.49
2023-02-12,868,Segment B,175.63,86,205,0.832,701.77
2023-02-13,223,Segment A,20.76,73,149,0.706,102.83
2023-02-14,896,Segment B,326.89,10,450,0.609,166.43
2023-02-15,913,Segment B,70.52,88,129,0.42,771.18
2023-02-16,627,Segment C,234.94,39,233,0.588,793.14
2023-02-17,826,Segment B,278.34,11,159,0.526,276.92
2023-02-18,919,Segment A,193.65,24,291,0.762,911.61
2023-02-19,930,Segment A,187.28,67,170,0.96,822.28
2023-02-20,254,Segment C,213.11,24,222,0.237,848.07
2023-02-21,295,Segment C,407.86,63,446,0.401,805.57
2023-02-22,642,Segment A,12.11,56,126,0.967,348.68
2023-02-23,363,Segment B,33.14,38,299,0.996,304.25
2023-02-24,332,Segment B,274.65,99,166,0.559,909.96
2023-02-25,942,Segment B,10.2,99,409,0.814,408.89
2023-02-26,783,Segment C,47.36,80,149,0.71,112.57
2023-02-27,893,Segment B,244.25,60,152,0.528,891.39
2023-02-28,221,Segment A,258.99,48,249,0.814,123.28
2023-03-01,256,Segment C,344.97,68,345,0.152,962.76
2023-03-02,249,Segment A,78.49,79,283,0.41,678.82
2023-03-03,292,Segment B,256.71,46,456,0.877,844.37
2023-03-04,279,Segment C,496.75,20,429,0.25,107.41
2023-03-05,596,Segment C,121.36,12,114,0.602,775.17
2023-03-06,361,Segment A,179.21,69,259,0.426,450.72
2023-03-07,379,Segment B,444.85,53,350,0.109,448.28
2023-03-08,841,Segment B,220.93,93,449,0.769,572.03
2023-03-09,741,Segment C,70.9,81,435,0.717,340.18
2023-03-10,680,Segment B,422.68,6,162,0.154,483.85
2023-03-11,313,Segment A,327.82,92,202,0.185,620.49
2023-03-12,709,Segment C,263.55,47,186,0.751,995.19
2023-03-13,394,Segment A,101.0,23,495,0.386,545.05
2023-03-14,211,Segment B,443.91,3,195,0.493,400.67
2023-03-15,938,Segment B,427.4,5,163,0.417,479.78
2023-03-16,227,Segment C,486.92,92,444,0.118,232.15
2023-03-17,692,Segment C,84.24,52,155,0.631,285.34
2023-03-18,442,Segment C,187.67,65,305,0.41,523.82
2023-03-19,661,Segment A,410.42,45,207,0.993,931.81
2023-03-20,879,Segment A,48.67,42,394,0.594,806.52
2023-03-21,430,Segment A,128.61,8,468,0.696,720.01
2023-03-22,375,Segment A,112.15,30,270,0.342,823.25
2023-03-23,266,Segment B,131.89,21,180,0.183,849.71
2023-03-24,238,Segment A,326.24,87,86,0.717,362.09
2023-03-25,242,Segment A,106.57,16,457,0.782,265.6
2023-03-26,406,Segment A,91.33,64,456,0.63,975.6
2023-03-27,906,Segment C,464.17,3,236,0.605,466.84
2023-03-28,903,Segment A,131.11,61,200,0.193,263.02
2023-03-29,139,Segment A,313.41,54,69,0.476,500.25
2023-03-30,266,Segment A,247.84,34,206,0.509,337.4
2023-03-31,639,Segment A,368.15,73,409,0.497,753.43
2023-04-01,761,Segment A,144.53,8,88,0.26,782.72
2023-04-02,809,Segment C,462.28,77,254,0.651,196.25
2023-04-03,787,Segment C,142.87,21,421,0.815,105.28
2023-04-04,223,Segment B,289.64,70,90,0.185,285.9
2023-04-05,664,Segment A,358.8,71,156,0.529,506.98
2023-04-06,963,Segment C,428.74,98,335,0.833,419.56
2023-04-07,894,Segment B,187.52,41,138,0.3,884.56
2023-04-08,644,Segment C,306.97,12,224,0.119,793.48
2023-04-09,236,Segment B,33.48,22,172,0.58,647.45
2023-04-10,273,Segment A,181.31,11,362,0.859,770.31
2023-04-11,519,Segment C,315.18,85,345,0.903,456.58
2023-04-12,505,Segment A,139.18,53,260,0.634,947.84
2023-04-13,476,Segment B,141.29,8,380,0.355,657.09
2023-04-14,123,Segment A,489.8,86,278,0.502,269.31
2023-04-15,225,Segment C,394.44,69,317,0.229,949.54
2023-04-16,778,Segment C,381.02,2,160,0.366,303.94
2023-04-17,461,Segment A,319.98,34,263,0.487,836.69
2023-04-18,949,Segment B,369.04,48,461,0.507,367.41
2023-04-19,356,Segment C,70.05,97,208,0.834,520.41
2023-04-20,935,Segment B,355.07,20,250,0.425,315.35
2023-04-21,567,Segment C,150.38,16,214,0.4,499.45
2023-04-22,507,Segment B,205.38,98,453,0.584,874.81
2023-04-23,273,Segment B,182.87,37,230,0.518,917.62
2023-04-24,168,Segment B,160.32,88,314,0.318,226.32
2023-04-25,715,Segment B,424.88,95,449,0.555,843.65
2023-04-26,350,Segment C,452.28,50,435,0.796,988.7
2023-04-27,766,Segment A,129.43,64,368,0.493,927.6
2023-04-28,940,Segment C,214.27,13,135,0.702,824.36
2023-04-29,231,Segment C,293.52,95,288,0.868,509.79
2023-04-30,426,Segment C,146.0,84,213,0.854,498.95
2023-05-01,233,Segment B,368.93,95,243,0.513,673.2
2023-05-02,822,Segment A,264.77,22,475,0.661,185.51
2023-05-03,983,Segment A,166.72,73,204,0.256,385.93
2023-05-04,510,Segment B,73.22,23,307,0.153,231.2
2023-05-05,635,Segment B,477.6,24,288,0.907,366.24
2023-05-06,712,Segment B,417.76,92,155,0.932,797.45
2023-05-07,186,Segment C,62.62,92,95,0.841,613.07
2023-05-08,779,Segment C,44.17,16,107,0.213,164.13
2023-05-09,782,Segment A,35.88,22,489,0.462,934.29
2023-05-10,928,Segment A,118.58,47,378,0.997,619.49
2023-05-11,340,Segment A,116.13,29,165,0.589,174.39
2023-05-12,453,Segment C,437.55,58,234,0.528,140.76
2023-05-13,419,Segment A,188.31,99,182,0.516,276.28
2023-05-14,755,Segment A,62.48,60,333,0.682,686.31
2023-05-15,561,Segment B,486.46,64,308,0.515,592.04
2023-05-16,161,Segment B,113.08,94,125,0.958,696.13
2023-05-17,742,Segment B,40.45,90,201,0.669,500.19
2023-05-18,132,Segment A,147.49,91,110,0.931,205.4
2023-05-19,921,Segment C,139.62,1,331,0.238,523.37
2023-05-20,460,Segment A,367.97,87,472,0.491,979.87
2023-05-21,166,Segment B,355.1,64,212,0.117,483.68
2023-05-22,209,Segment C,291.25,77,282,0.438,571.69
2023-05-23,208,Segment A,376.34,89,113,0.851,125.89
2023-05-24,603,Segment B,14.31,88,318,0.595,616.74
2023-05-25,886,Segment C,59.68,19,79,0.339,468.4
2023-05-26,589,Segment C,54.45,56,440,0.598,757.28
2023-05-27,528,Segment A,284.05,14,67,0.481,731.13
2023-05-28,345,Segment B,77.73,14,362,0.188,462.91
2023-05-29,328,Segment C,352.17,80,244,0.352,928.68
2023-05-30,373,Segment A,354.92,34,105,0.711,664.15
2023-05-31,654,Segment C,438.67,5,446,0.511,537.78
2023-06-01,549,Segment B,150.92,32,331,0.332,820.18
2023-06-02,430,Segment C,287.68,39,213,0.547,330.22
2023-06-03,405,Segment B,133.72,28,449,0.399,656.98
2023-06-04,819,Segment C,143.33,91,199,0.207,917.6
2023-06-05,306,Segment A,376.39,85,246,0.343,465.94
2023-06-06,820,Segment B,83.56,14,186,0.34,874.11
2023-06-07,585,Segment B,383.7,90,374,0.531,226.06
2023-06-08,570,Segment A,397.01,38,217,0.937,507.24
2023-06-09,959,Segment A,363.71,8,108,0.107,824.64
2023-06-10,342,Segment A,77.98,40,351,0.584,860.05
2023-06-11,767,Segment A,370.96,3,147,0.682,939.48
2023-06-12,149,Segment C,62.45,68,315,0.786,815.96
2023-06-13,265,Segment B,213.53,69,366,0.696,937.99
2023-06-14,408,Segment A,148.83,69,366,0.624,375.31
2023-06-15,574,Segment B,213.94,39,298,0.792,175.25
2023-06-16,505,Segment A,19.66,32,440,0.466,271.03
2023-06-17,994,Segment B,226.75,60,330,0.142,160.42
2023-06-18,166,Segment A,325.78,10,356,0.546,744.13
2023-06-19,698,Segment B,403.11,16,414,0.776,610.77
2023-06-20,878,Segment A,245.08,70,141,0.136,814.64
2023-06-21,391,Segment B,252.92,36,436,0.936,868.53
2023-06-22,908,Segment A,295.65,35,211,0.322,533.64
2023-06-23,385,Segment A,136.71,34,154,0.299,511.39
2023-06-24,475,Segment B,183.13,4,419,0.382,213.42
2023-06-25,584,Segment A,97.97,86,160,0.477,449.63
2023-06-26,484,Segment C,200.89,3,212,0.932,631.88
2023-06-27,930,Segment A,57.87,58,138,0.601,317.68
2023-06-28,353,Segment C,120.56,27,58,0.229,305.8
2023-06-29,715,Segment B,393.23,96,301,0.269,911.56
2023-06-30,144,Segment B,83.08,20,61,0.604,241.5
2023-07-01,381,Segment B,295.0,73,371,0.676,996.91
2023-07-02,723,Segment C,172.72,55,167,0.463,528.56
2023-07-03,215,Segment A,367.62,84,200,0.919,632.27
2023-07-04,429,Segment A,338.0,62,202,0.294,671.32
2023-07-05,944,Segment C,434.88,17,122,0.645,770.01
2023-07-06,189,Segment A,199.67,32,264,0.105,119.8
2023-07-07,858,Segment C,490.25,41,71,0.256,336.4
2023-07-08,610,Segment B,278.37,47,461,0.916,770.52
2023-07-09,857,Segment B,143.81,39,60,0.603,592.15
2023-07-10,289,Segment A,407.49,43,305,0.155,172.15
2023-07-11,563,Segment B,383.32,77,195,0.505,625.61
2023-07-12,139,Segment C,470.73,79,277,0.515,272.4
2023-07-13,760,Segment C,489.94,15,165,0.303,119.56
2023-07-14,853,Segment B,174.78,94,423,0.839,955.57
2023-07-15,835,Segment A,359.49,33,266,0.871,899.63
2023-07-16,468,Segment C,82.0,98,347,0.781,637.24
2023-07-17,920,Segment A,430.96,68,466,0.752,736.56
2023-07-18,865,Segment A,84.01,64,277,0.208,590.3
2023-07-19,988,Segment C,482.12,31,451,0.432,646.52
2023-07-20,522,Segment A,391.37,92,258,0.661,815.56
2023-07-21,766,Segment B,143.14,95,311,0.613,929.97
2023-07-22,494,Segment A,378.11,33,325,0.421,552.35
2023-07-23,268,Segment A,465.08,77,81,0.188,350.14
2023-07-24,842,Segment B,266.81,42,68,0.974,216.78
2023-07-25,943,Segment C,103.13,71,202,0.401,689.31
2023-07-26,743,Segment B,88.72,69,181,0.629,486.42
2023-07-27,489,Segment C,71.19,62,248,0.879,647.38
2023-07-28,370,Segment C,271.51,85,87,0.447,444.94
2023-07-29,818,Segment B,122.95,7,460,0.799,458.33
2023-07-30,431,Segment B,65.2,22,179,0.56,141.74
2023-07-31,564,Segment C,350.16,10,313,0.457,459.16
2023-08-01,681,Segment A,115.18,68,449,0.669,777.22
2023-08-02,769,Segment C,38.3,7,53,0.241,563.84
2023-08-03,262,Segment B,198.65,52,157,0.191,251.09
2023-08-04,838,Segment C,267.65,45,139,0.209,853.16
2023-08-05,295,Segment B,131.91,38,163,0.875,777.56
2023-08-06,812,Segment B,344.01,4,278,0.27,324.86
2023-08-07,326,Segment C,266.9,85,206,0.963,151.92
2023-08-08,223,Segment A,62.33,56,423,0.381,964.65
2023-08-09,134,Segment A,406.52,39,121,0.775,450.43
2023-08-10,460,Segment B,385.55,69,77,0.523,983.87
2023-08-11,392,Segment C,333.87,27,418,0.905,185.46
2023-08-12,708,Segment C,284.79,73,54,0.392,294.07
2023-08-13,191,Segment C,118.4,2,82,0.834,880.19
2023-08-14,827,Segment C,355.79,88,350,0.437,435.24
2023-08-15,150,Segment B,154.89,55,155,0.48,330.51
2023-08-16,860,Segment C,267.13,70,300,0.7,189.01
2023-08-17,234,Segment A,10.8,60,312,0.652,365.07
2023-08-18,356,Segment A,95.46,68,177,0.763,806.74
2023-08-19,978,Segment C,158.31,82,156,0.209,854.24
2023-08-20,734,Segment A,471.32,58,281,0.308,480.11
2023-08-21,619,Segment B,491.35,10,256,0.962,453.21
2023-08-22,891,Segment A,212.12,86,403,0.815,366.08
2023-08-23,503,Segment B,159.31,31,98,0.352,163.54
2023-08-24,241,Segment A,440.95,45,80,0.137,336.68
2023-08-25,291,Segment A,230.17,75,459,0.387,597.0
2023-08-26,589,Segment B,49.19,89,419,0.353,322.37
2023-08-27,225,Segment C,371.32,98,402,0.608,422.81
2023-08-28,781,Segment A,224.66,42,139,0.942,644.1
2023-08-29,338,Segment C,233.83,61,338,0.959,653.72
2023-08-30,298,Segment B,224.75,62,257,0.14,373.89
2023-08-31,409,Segment B,122.01,85,358,0.814,572.48
2023-09-01,699,Segment A,469.26,71,355,0.872,498.88
2023-09-02,253,Segment A,334.98,92,241,0.534,334.95
2023-09-03,557,Segment B,445.08,24,216,0.937,896.03
2023-09-04,407,Segment C,300.4,8,162,0.548,981.81
2023-09-05,967,Segment A,276.22,92,134,0.815,682.9
2023-09-06,912,Segment B,45.35,68,453,0.401,127.77
2023-09-07,192,Segment B,18.29,38,294,0.931,586.47
2023-09-08,642,Segment B,426.73,83,103,0.789,941.99
2023-09-09,338,Segment A,449.33,6,185,0.155,493.52
2023-09-10,692,Segment B,216.79,84,479,0.992,977.66
2023-09-11,237,Segment A,461.15,91,270,0.733,945.1
2023-09-12,634,Segment B,339.48,6,146,0.625,994.63
2023-09-13,163,Segment C,225.05,81,304,0.29,262.75
2023-09-14,805,Segment C,195.44,49,368,0.202,231.03
2023-09-15,496,Segment C,229.1,55,309,0.687,819.22
2023-09-16,601,Segment B,157.03,24,237,0.35,165.93
2023-09-17,297,Segment C,214.41,38,392,0.612,354.65
2023-09-18,917,Segment B,113.3,42,309,0.509,752.16
2023-09-19,885,Segment A,197.63,34,469,0.585,770.02
2023-09-20,339,Segment B,432.44,39,291,0.882,987.99
2023-09-21,212,Segment A,235.48,44,292,0.454,531.4
2023-09-22,984,Segment A,464.45,45,187,0.276,117.09
2023-09-23,162,Segment A,199.49,57,380,0.936,623.35
2023-09-24,124,Segment C,285.91,92,469,0.712,702.25
2023-09-25,149,Segment C,134.18,16,292,0.537,112.66
2023-09-26,318,Segment B,163.33,91,83,0.307,526.91
2023-09-27,796,Segment B,261.73,70,281,0.509,801.18
2023-09-28,635,Segment B,64.32,5,305,0.696,609.79
2023-09-29,568,Segment A,421.52,40,138,0.723,521.8
2023-09-30,492,Segment B,275.05,81,222,0.851,104.88
2023-10-01,170,Segment C,475.48,81,202,0.504,578.67
2023-10-02,795,Segment C,299.39,47,128,0.787,393.39
2023-10-03,689,Segment C,137.88,51,127,0.242,441.14
2023-10-04,136,Segment A,74.01,12,228,0.762,382.12
2023-10-05,958,Segment A,222.9,93,450,0.27,605.73
2023-10-06,290,Segment C,475.84,24,329,0.382,582.07
2023-10-07,702,Segment B,465.75,22,363,0.997,637.83
2023-10-08,485,Segment C,154.82,2,186,0.792,766.35
2023-10-09,495,Segment B,234.84,64,434,0.744,732.37
2023-10-10,312,Segment B,381.49,25,163,0.789,544.79
2023-10-11,787,Segment C,427.66,46,327,0.951,225.95
2023-10-12,890,Segment B,279.76,83,88,0.222,669.17
2023-10-13,297,Segment A,441.28,2,455,0.152,591.15
2023-10-14,388,Segment B,130.69,78,342,0.575,990.81
2023-10-15,215,Segment A,459.35,31,419,0.912,564.07
2023-10-16,845,Segment C,17.27,18,93,0.891,885.82
2023-10-17,913,Segment B,435.94,22,91,0.416,457.9
2023-10-18,744,Segment B,490.55,30,267,0.925,855.68
2023-10-19,483,Segment C,445.45,7,290,0.922,677.91
2023-10-20,145,Segment C,421.26,68,324,0.898,210.52
2023-10-21,365,Segment A,432.16,16,497,0.573,795.09
2023-10-22,263,Segment B,494.65,31,182,0.649,979.29
2023-10-23,762,Segment C,108.04,50,484,0.8,468.11
2023-10-24,378,Segment B,392.48,76,479,0.115,442.5
2023-10-25,514,Segment A,244.97,66,60,0.107,295.62
2023-10-26,739,Segment C,436.78,82,319,0.451,101.74
2023-10-27,453,Segment A,333.8,70,462,0.874,686.52
2023-10-28,684,Segment C,101.85,86,152,0.172,359.83
2023-10-29,528,Segment B,340.56,88,100,0.722,859.04
2023-10-30,444,Segment A,233.83,22,189,0.461,939.88
2023-10-31,590,Segment C,84.34,13,465,0.684,799.23
2023-11-01,933,Segment B,59.42,93,394,0.474,455.42
2023-11-02,889,Segment C,131.07,89,289,0.408,662.59
2023-11-03,476,Segment B,228.7,36,115,0.367,377.07
2023-11-04,654,Segment B,210.64,28,163,0.723,794.86
2023-11-05,554,Segment C,323.95,67,67,0.346,131.66
2023-11-06,987,Segment C,403.3,89,402,0.903,616.81
2023-11-07,254,Segment C,456.88,57,133,0.3,555.06
2023-11-08,653,Segment B,154.13,68,54,0.753,748.18
2023-11-09,164,Segment B,290.41,8,291,0.663,222.65
2023-11-10,481,Segment B,315.49,93,279,0.273,823.33
2023-11-11,372,Segment A,213.15,42,263,0.272,714.52
2023-11-12,336,Segment A,405.81,10,206,0.828,715.25
2023-11-13,798,Segment A,481.44,83,435,0.314,923.17
2023-11-14,393,Segment B,411.46,1,158,0.925,627.99
2023-11-15,238,Segment C,134.01,69,227,0.77,357.91
2023-11-16,513,Segment B,57.59,81,77,0.453,561.91
2023-11-17,646,Segment A,187.5,89,302,0.554,191.51
2023-11-18,514,Segment B,97.37,57,129,0.42,304.17
2023-11-19,882,Segment C,70.58,42,361,0.903,594.39
2023-11-20,692,Segment A,172.08,19,261,0.346,707.03
2023-11-21,132,Segment A,184.05,5,400,0.934,267.47
2023-11-22,265,Segment C,355.85,5,347,0.391,439.66
2023-11-23,450,Segment A,313.84,55,206,0.979,967.01
2023-11-24,148,Segment A,250.35,18,235,0.965,720.86
2023-11-25,308,Segment B,209.8,95,475,0.87,445.12
2023-11-26,398,Segment B,474.61,85,422,0.188,867.52
2023-11-27,996,Segment B,320.44,89,417,0.407,391.84
2023-11-28,683,Segment A,204.2,28,404,0.173,355.49
2023-11-29,362,Segment A,382.27,41,67,0.427,170.37
2023-11-30,948,Segment C,80.26,88,286,0.288,611.04
2023-12-01,425,Segment B,326.44,99,58,0.887,442.4
2023-12-02,785,Segment B,213.59,78,226,0.646,578.0
2023-12-03,714,Segment B,267.04,4,183,0.352,142.86
2023-12-04,410,Segment B,143.58,22,326,0.684,984.23
2023-12-05,728,Segment C,317.29,23,408,0.298,311.82
2023-12-06,247,Segment A,359.65,6,180,0.752,787.82
2023-12-07,641,Segment B,460.48,32,400,0.611,274.16
2023-12-08,852,Segment A,364.08,27,282,0.699,146.57
2023-12-09,843,Segment B,221.55,82,248,0.688,697.78
2023-12-10,686,Segment B,104.13,29,159,0.516,973.93
2023-12-11,176,Segment A,302.61,30,84,0.855,136.99
2023-12-12,911,Segment C,174.91,85,127,0.843,711.96
2023-12-13,304,Segment A,143.41,78,304,0.302,366.87
2023-12-14,768,Segment A,428.97,41,420,0.768,533.68
2023-12-15,399,Segment C,115.08,58,279,0.24,778.71
2023-12-16,115,Segment A,416.04,97,67,0.696,756.76
2023-12-17,899,Segment A,86.45,37,407,0.226,970.1
2023-12-18,263,Segment A,155.22,30,319,0.715,974.83
2023-12-19,992,Segment A,171.36,1,86,0.312,689.93
2023-12-20,213,Segment B,492.66,70,51,0.343,725.8
2023-12-21,631,Segment A,237.87,7,138,0.763,699.55
2023-12-22,889,Segment C,318.16,30,145,0.116,243.05
2023-12-23,183,Segment B,360.77,54,407,0.27,602.61
2023-12-24,225,Segment C,474.56,97,450,0.303,333.53
2023-12-25,748,Segment A,12.35,10,229,0.233,226.5
2023-12-26,488,Segment A,319.31,70,216,0.779,839.93
2023-12-27,481,Segment A,27.15,16,364,0.53,768.62
2023-12-28,965,Segment B,383.87,78,488,0.212,926.55
2023-12-29,827,Segment A,255.29,4,206,0.532,313.57
2023-12-30,155,Segment B,34.98,25,356,0.503,235.44
2023-12-31,906,Segment C,153.28,71,474,0.615,334.02
2023-01-01,570,Segment B,15.15,16,436,0.589,945.69
2023-01-02,324,Segment C,380.66,41,175,0.143,570.61
2023-01-03,659,Segment A,420.07,79,415,0.644,122.82
2023-01-04,801,Segment C,43.93,60,268,0.663,645.78
2023-01-05,175,Segment A,397.04,21,81,0.612,213.34
2023-01-06,351,Segment A,209.72,80,133,0.774,134.28
2023-01-07,473,Segment A,487.59,91,293,0.15,632.89
2023-01-08,500,Segment A,485.83,26,259,0.87,615.86
2023-01-09,431,Segment A,353.69,44,243,0.229,445.56
2023-01-10,701,Segment C,411.64,65,337,0.602,341.14
2023-01-11,183,Segment B,349.68,85,384,0.762,163.68
2023-01-12,400,Segment B,273.29,44,303,0.274,259.01
2023-01-13,450,Segment A,97.58,94,464,0.456,403.49
2023-01-14,625,Segment B,145.15,91,89,0.157,776.41
2023-01-15,609,Segment C,149.42,26,220,0.9,708.12
2023-01-16,481,Segment A,226.99,16,380,0.691,518.37
2023-01-17,393,Segment C,466.0,8,491,0.905,582.49
2023-01-18,248,Segment A,269.7,6,172,0.756,295.88
2023-01-19,724,Segment C,457.34,77,349,0.385,785.44
2023-01-20,512,Segment C,94.35,24,112,0.97,311.91
2023-01-21,402,Segment B,443.1,18,309,0.711,849.64
2023-01-22,510,Segment A,200.13,12,181,0.183,373.27
2023-01-23,803,Segment A,130.23,1,286,0.278,301.35
2023-01-24,740,Segment A,75.34,72,370,0.769,904.33
2023-01-25,928,Segment B,146.07,72,57,0.873,258.94
2023-01-26,377,Segment A,238.54,87,404,0.991,874.0
2023-01-27,916,Segment A,255.36,23,265,0.526,628.14
2023-01-28,371,Segment A,133.83,71,436,0.802,828.13
2023-01-29,582,Segment B,316.1,59,438,0.197,692.36
2023-01-30,304,Segment A,350.89,11,110,0.524,615.77
2023-01-31,888,Segment C,146.38,62,258,0.21,207.71
2023-02-01,761,Segment B,389.23,32,470,0.111,327.74
2023-02-02,545,Segment C,245.37,5,266,0.578,271.79
2023-02-03,876,Segment B,155.67,75,173,0.745,177.42
2023-02-04,383,Segment A,260.54,89,150,0.27,250.0
2023-02-05,154,Segment B,493.1,71,301,0.749,644.31
2023-02-06,394,Segment B,363.8,12,315,0.505,691.21
2023-02-07,944,Segment B,164.81,30,421,0.433,461.63
2023-02-08,109,Segment B,477.6,9,329,0.43,869.67
2023-02-09,582,Segment A,422.84,40,234,0.424,808.28
2023-02-10,933,Segment B,110.03,72,190,0.895,254.17
2023-02-11,472,Segment A,311.77,6,175,0.225,770.39
2023-02-12,909,Segment C,469.24,54,247,0.223,242.15
2023-02-13,123,Segment B,310.75,31,433,0.875,330.38
2023-02-14,883,Segment B,403.74,53,375,0.854,911.3
2023-02-15,425,Segment C,89.82,84,142,0.9,327.37
2023-02-16,859,Segment A,457.8,37,80,0.138,933.31
